country_code,cluster_name,attach_code,age_grp,simulation_index,ifr
GMB,Africa,GMB,3,19,1.9797179778155484e-4
GNB,Africa,GNB,3,19,1.2255468126612346e-4
GNQ,Africa,GNQ,3,19,1.9506103328219087e-4
KEN,Africa,KEN,3,19,1.6289941026198708e-4
LBR,Africa,LBR,3,19,7.980000557986765e-5
LSO,Africa,LSO,3,19,7.94789810604459e-5
MDG,Africa,MDG,3,19,3.3800077005330376e-4
MLI,Africa,MLI,3,19,2.29363024269247e-4
MOZ,Africa,MOZ,3,19,6.261292452661887e-5
MRT,Africa,MRT,3,19,1.2208073724825973e-4
MUS,Africa,MUS,3,19,3.5046994983225554e-5
MWI,Africa,MWI,3,19,4.278212918532384e-4
NAM,Africa,NAM,3,19,3.955658841723633e-4
NER,Africa,NER,3,19,2.0369491284433138e-4
NGA,Africa,NGA,3,19,3.2131690043385935e-4
SDN,Africa,SDN,3,19,5.261966599334436e-5
SEN,Africa,SEN,3,19,8.098023238688605e-5
SLE,Africa,SLE,3,19,1.2877707796954632e-4
SSD,Africa,SSD,3,19,7.053942048700773e-5
STP,Africa,STP,3,19,1.793723449910765e-4
SWZ,Africa,SWZ,3,19,8.671992784306176e-5
TCD,Africa,TCD,3,19,9.645472859522652e-5
TGO,Africa,TGO,3,19,5.772776672453954e-4
TZA,Africa,TZA,3,19,3.7337994763628896e-4
UGA,Africa,UGA,3,19,1.8508711093278248e-4
ZAF,Africa,ZAF,3,19,3.7584141930904904e-4
ZMB,Africa,ZMB,3,19,3.477545820122577e-4
ZWE,Africa,ZWE,3,19,1.8199635699107212e-4
SOM,Africa,SOM,3,19,2.2271750853326228e-4
AGO,Africa,AGO,3,20,2.4641773390159994e-4
BDI,Africa,BDI,3,20,6.624910426869708e-4
BEN,Africa,BEN,3,20,1.9553535311932143e-4
BFA,Africa,BFA,3,20,2.730133991396169e-4
BWA,Africa,BWA,3,20,2.980796605189926e-4
CAF,Africa,CAF,3,20,7.354654483868085e-5
CIV,Africa,CIV,3,20,5.910460541539279e-5
CMR,Africa,CMR,3,20,1.4792277280001908e-4
COD,Africa,COD,3,20,7.639901746330097e-5
COG,Africa,COG,3,20,1.0477344647426584e-4
COM,Africa,COM,3,20,3.8020996762558375e-5
CPV,Africa,CPV,3,20,1.0575203965842185e-4
ETH,Africa,ETH,3,20,3.7057893767265007e-4
GAB,Africa,GAB,3,20,9.685014280507705e-5
GHA,Africa,GHA,3,20,2.247440212332373e-4
GIN,Africa,GIN,3,20,3.366365329353406e-5
GMB,Africa,GMB,3,20,3.624906300314706e-4
GNB,Africa,GNB,3,20,2.027053130542352e-4
GNQ,Africa,GNQ,3,20,1.0524576992453707e-4
KEN,Africa,KEN,3,20,3.1687657291329976e-4
LBR,Africa,LBR,3,20,4.5520552006450186e-4
LSO,Africa,LSO,3,20,2.0475457523478648e-4
MDG,Africa,MDG,3,20,6.210063305660179e-5
MLI,Africa,MLI,3,20,1.7369859994977103e-4
MOZ,Africa,MOZ,3,20,2.5115797394274346e-4
MRT,Africa,MRT,3,20,4.4500227841666386e-4
MUS,Africa,MUS,3,20,1.0913441345226284e-4
MWI,Africa,MWI,3,20,3.5960522746676784e-4
NAM,Africa,NAM,3,20,9.159375934841286e-5
NER,Africa,NER,3,20,1.0069182128384714e-4
NGA,Africa,NGA,3,20,1.390984861491956e-4
SDN,Africa,SDN,3,20,5.667576646477863e-5
SEN,Africa,SEN,3,20,8.272151388942344e-5
SLE,Africa,SLE,3,20,1.6627165745929315e-4
SSD,Africa,SSD,3,20,2.8194589852078645e-4
STP,Africa,STP,3,20,1.0615633063390695e-4
SWZ,Africa,SWZ,3,20,3.0443349764896805e-4
TCD,Africa,TCD,3,20,3.9915319092319557e-4
TGO,Africa,TGO,3,20,1.630640037478735e-4
TZA,Africa,TZA,3,20,1.449679074257298e-4
UGA,Africa,UGA,3,20,1.0886554787237446e-4
ZAF,Africa,ZAF,3,20,3.66502604168168e-4
ZMB,Africa,ZMB,3,20,4.954226003160221e-5
ZWE,Africa,ZWE,3,20,0.0010366051102257817
SOM,Africa,SOM,3,20,3.4902830671732746e-5
AGO,Africa,AGO,3,21,2.876172952780536e-4
BDI,Africa,BDI,3,21,1.3581272776025835e-4
BEN,Africa,BEN,3,21,3.266013498875193e-5
BFA,Africa,BFA,3,21,2.426415081489253e-5
BWA,Africa,BWA,3,21,5.528082606067523e-5
CAF,Africa,CAF,3,21,1.5664526777959783e-4
CIV,Africa,CIV,3,21,1.2902734636220993e-5
CMR,Africa,CMR,3,21,2.751144829602408e-4
COD,Africa,COD,3,21,5.58066622812509e-5
COG,Africa,COG,3,21,2.3600742516908133e-4
COM,Africa,COM,3,21,2.305448642300645e-4
CPV,Africa,CPV,3,21,3.50032381740868e-4
ETH,Africa,ETH,3,21,2.986310451137166e-4
GAB,Africa,GAB,3,21,1.8711500128570842e-4
GHA,Africa,GHA,3,21,4.670848008277163e-5
GIN,Africa,GIN,3,21,1.0053452065558594e-4
GMB,Africa,GMB,3,21,5.182756111782048e-5
GNB,Africa,GNB,3,21,9.398063868267736e-5
GNQ,Africa,GNQ,3,21,5.048743746539936e-5
KEN,Africa,KEN,3,21,1.9423353134713053e-4
LBR,Africa,LBR,3,21,9.687714094548484e-5
LSO,Africa,LSO,3,21,1.2437025724431442e-4
MDG,Africa,MDG,3,21,6.195659356486835e-5
MLI,Africa,MLI,3,21,2.8168207623681054e-4
MOZ,Africa,MOZ,3,21,8.290447513953647e-5
MRT,Africa,MRT,3,21,1.268334947599933e-4
MUS,Africa,MUS,3,21,5.357982575458934e-5
MWI,Africa,MWI,3,21,5.03477231931272e-4
NAM,Africa,NAM,3,21,1.4815694430558933e-4
NER,Africa,NER,3,21,2.936500241914712e-5
NGA,Africa,NGA,3,21,3.837569603666564e-4
SDN,Africa,SDN,3,21,2.6220720001640777e-5
SEN,Africa,SEN,3,21,2.3889048014216904e-4
SLE,Africa,SLE,3,21,1.9610843171115742e-4
SSD,Africa,SSD,3,21,1.238892334092954e-4
STP,Africa,STP,3,21,2.0427292955802957e-5
SWZ,Africa,SWZ,3,21,8.503121971486203e-5
TCD,Africa,TCD,3,21,3.3490379332196227e-4
TGO,Africa,TGO,3,21,2.0264166834926494e-4
TZA,Africa,TZA,3,21,2.01115292963121e-4
UGA,Africa,UGA,3,21,3.391006122045688e-4
ZAF,Africa,ZAF,3,21,3.5194543099637075e-4
ZMB,Africa,ZMB,3,21,1.8989502329198513e-4
ZWE,Africa,ZWE,3,21,1.4799084422867972e-4
SOM,Africa,SOM,3,21,1.771926878077574e-4
AGO,Africa,AGO,3,22,2.1940086577250238e-4
BDI,Africa,BDI,3,22,1.422664651798394e-4
BEN,Africa,BEN,3,22,3.159907463186851e-4
BFA,Africa,BFA,3,22,8.560398635112208e-5
BWA,Africa,BWA,3,22,4.411886785955718e-5
CAF,Africa,CAF,3,22,9.107141837971207e-5
CIV,Africa,CIV,3,22,7.257770644627635e-5
CMR,Africa,CMR,3,22,3.624591166889514e-4
COD,Africa,COD,3,22,1.3584384961259045e-4
COG,Africa,COG,3,22,1.777724154814365e-4
COM,Africa,COM,3,22,5.386588601475964e-5
CPV,Africa,CPV,3,22,6.218609375362217e-5
ETH,Africa,ETH,3,22,6.69015546891152e-5
GAB,Africa,GAB,3,22,3.502622966476644e-5
GHA,Africa,GHA,3,22,3.618694076423437e-4
GIN,Africa,GIN,3,22,2.4636077151163864e-4
GMB,Africa,GMB,3,22,3.392842104528327e-5
GNB,Africa,GNB,3,22,8.376631393747329e-5
GNQ,Africa,GNQ,3,22,5.9607350952200976e-5
KEN,Africa,KEN,3,22,7.691748380509142e-5
LBR,Africa,LBR,3,22,2.8714125550768953e-4
LSO,Africa,LSO,3,22,2.6191912849118817e-4
MDG,Africa,MDG,3,22,6.986559489642091e-5
MLI,Africa,MLI,3,22,8.81570837879424e-5
MOZ,Africa,MOZ,3,22,1.1502142914646474e-4
MRT,Africa,MRT,3,22,5.727113365746891e-5
MUS,Africa,MUS,3,22,3.668163897125793e-5
MWI,Africa,MWI,3,22,3.5071438840401177e-4
NAM,Africa,NAM,3,22,3.1626854310874616e-4
NER,Africa,NER,3,22,7.709064626120457e-5
NGA,Africa,NGA,3,22,1.0982901666511003e-5
SDN,Africa,SDN,3,22,1.0417128328797938e-4
SEN,Africa,SEN,3,22,7.314415310516923e-5
SLE,Africa,SLE,3,22,3.6019356903416655e-4
SSD,Africa,SSD,3,22,2.6160075169459217e-4
STP,Africa,STP,3,22,2.633720077458318e-4
SWZ,Africa,SWZ,3,22,2.500313223888172e-4
TCD,Africa,TCD,3,22,5.3615202085879376e-5
TGO,Africa,TGO,3,22,2.4342526089493827e-4
TZA,Africa,TZA,3,22,3.511086836740521e-4
UGA,Africa,UGA,3,22,5.038913502780175e-4
ZAF,Africa,ZAF,3,22,3.7274811453362683e-4
ZMB,Africa,ZMB,3,22,3.0976593938767175e-4
ZWE,Africa,ZWE,3,22,2.0636555910234935e-4
SOM,Africa,SOM,3,22,1.4848844485351208e-4
AGO,Africa,AGO,3,23,5.677102884169628e-4
BDI,Africa,BDI,3,23,1.1460495713571634e-4
BEN,Africa,BEN,3,23,1.3035120729633002e-4
BFA,Africa,BFA,3,23,1.8214879024510035e-4
BWA,Africa,BWA,3,23,1.430724366776913e-4
CAF,Africa,CAF,3,23,3.573796190346078e-4
CIV,Africa,CIV,3,23,2.1558925040675714e-5
CMR,Africa,CMR,3,23,5.792953882972333e-4
COD,Africa,COD,3,23,8.951704413079458e-5
COG,Africa,COG,3,23,4.305339557160236e-4
COM,Africa,COM,3,23,1.631203682156653e-4
CPV,Africa,CPV,3,23,4.553178265638607e-4
ETH,Africa,ETH,3,23,2.144872785127785e-4
GAB,Africa,GAB,3,23,1.235578691198572e-4
GHA,Africa,GHA,3,23,1.3541032368221206e-4
GIN,Africa,GIN,3,23,1.6901471904666877e-4
GMB,Africa,GMB,3,23,1.0575679392467571e-4
GNB,Africa,GNB,3,23,1.3112209484654101e-5
GNQ,Africa,GNQ,3,23,5.8417427166638236e-5
KEN,Africa,KEN,3,23,6.050706378092388e-4
LBR,Africa,LBR,3,23,3.577043178645166e-4
LSO,Africa,LSO,3,23,4.420549191164026e-5
MDG,Africa,MDG,3,23,2.914061199234784e-4
MLI,Africa,MLI,3,23,2.2371733546306812e-4
MOZ,Africa,MOZ,3,23,1.9814315430989867e-4
MRT,Africa,MRT,3,23,1.286776624634425e-5
MUS,Africa,MUS,3,23,7.216015014527353e-5
MWI,Africa,MWI,3,23,2.033663238181382e-4
NAM,Africa,NAM,3,23,1.3791582732007316e-4
NER,Africa,NER,3,23,7.882054829831217e-5
NGA,Africa,NGA,3,23,3.219488545087492e-4
SDN,Africa,SDN,3,23,2.875672225402643e-4
SEN,Africa,SEN,3,23,1.8324188525114754e-4
SLE,Africa,SLE,3,23,8.156491711827564e-5
SSD,Africa,SSD,3,23,3.5859567544721326e-4
STP,Africa,STP,3,23,1.6487737197439208e-4
SWZ,Africa,SWZ,3,23,4.388558209894915e-4
TCD,Africa,TCD,3,23,1.2428798920402305e-4
TGO,Africa,TGO,3,23,3.123069479621952e-5
TZA,Africa,TZA,3,23,1.4543140648913395e-4
UGA,Africa,UGA,3,23,3.480661527137257e-4
ZAF,Africa,ZAF,3,23,3.6347523863084505e-4
ZMB,Africa,ZMB,3,23,2.8799896639848297e-4
ZWE,Africa,ZWE,3,23,2.3705148213876143e-5
SOM,Africa,SOM,3,23,3.90724042822285e-5
AGO,Africa,AGO,3,24,6.184033985004332e-4
BDI,Africa,BDI,3,24,3.5082074154400896e-5
BEN,Africa,BEN,3,24,2.2923741478925056e-4
BFA,Africa,BFA,3,24,2.3155980057417168e-4
BWA,Africa,BWA,3,24,7.089080464038298e-5
CAF,Africa,CAF,3,24,3.627407308023474e-4
CIV,Africa,CIV,3,24,1.1610923809352896e-4
CMR,Africa,CMR,3,24,1.562440354510098e-4
COD,Africa,COD,3,24,3.0561576257400646e-4
COG,Africa,COG,3,24,1.955012714996055e-5
COM,Africa,COM,3,24,1.9193629451795294e-4
CPV,Africa,CPV,3,24,1.7593330566177868e-4
ETH,Africa,ETH,3,24,1.5894958011071456e-4
GAB,Africa,GAB,3,24,1.427160118474725e-4
GHA,Africa,GHA,3,24,2.192148619099807e-4
GIN,Africa,GIN,3,24,3.9207952579760385e-4
GMB,Africa,GMB,3,24,1.7316401284270933e-4
GNB,Africa,GNB,3,24,4.7221171142400857e-4
GNQ,Africa,GNQ,3,24,8.22634159945084e-5
KEN,Africa,KEN,3,24,8.387238914743589e-5
LBR,Africa,LBR,3,24,3.2676032597983313e-4
LSO,Africa,LSO,3,24,4.774451823377607e-6
MDG,Africa,MDG,3,24,1.614792283501019e-4
MLI,Africa,MLI,3,24,1.8038657089790018e-4
MOZ,Africa,MOZ,3,24,9.479346191097071e-4
MRT,Africa,MRT,3,24,2.1814000759796078e-4
MUS,Africa,MUS,3,24,1.2267429848457373e-4
MWI,Africa,MWI,3,24,2.4014889508032215e-4
NAM,Africa,NAM,3,24,4.618155413187281e-5
NER,Africa,NER,3,24,3.030799835516654e-4
NGA,Africa,NGA,3,24,3.514431147650002e-5
SDN,Africa,SDN,3,24,8.327863500904847e-4
SEN,Africa,SEN,3,24,3.543904744527403e-5
SLE,Africa,SLE,3,24,1.4837978055444679e-4
SSD,Africa,SSD,3,24,1.1244317665764167e-4
STP,Africa,STP,3,24,7.582375214040116e-5
SWZ,Africa,SWZ,3,24,3.7129268510449864e-4
TCD,Africa,TCD,3,24,2.540860440831658e-5
TGO,Africa,TGO,3,24,5.832839205917519e-4
TZA,Africa,TZA,3,24,8.816582631467829e-4
UGA,Africa,UGA,3,24,8.2799531636102e-5
ZAF,Africa,ZAF,3,24,3.5208210845294853e-4
ZMB,Africa,ZMB,3,24,1.0518913531499915e-4
ZWE,Africa,ZWE,3,24,1.5970025803801086e-4
SOM,Africa,SOM,3,24,5.128931630536324e-4
AGO,Africa,AGO,3,25,3.6723159483070876e-4
BDI,Africa,BDI,3,25,6.964520867169122e-5
BEN,Africa,BEN,3,25,1.5770092504832945e-4
BFA,Africa,BFA,3,25,3.7284004914244374e-4
BWA,Africa,BWA,3,25,2.1277986503344154e-4
CAF,Africa,CAF,3,25,5.782452140293312e-4
CIV,Africa,CIV,3,25,1.9693707772872558e-4
CMR,Africa,CMR,3,25,2.062753075843263e-4
COD,Africa,COD,3,25,3.4736104281348786e-4
COG,Africa,COG,3,25,2.12993237052016e-4
COM,Africa,COM,3,25,2.2149681598133085e-4
CPV,Africa,CPV,3,25,3.1807777194659326e-5
ETH,Africa,ETH,3,25,9.101287311018471e-5
GAB,Africa,GAB,3,25,0.00068706910746127415
GHA,Africa,GHA,3,25,1.628345459406824e-4
GIN,Africa,GIN,3,25,1.996889362306355e-4
GMB,Africa,GMB,3,25,2.589402164032868e-4
GNB,Africa,GNB,3,25,2.2995336536841857e-5
GNQ,Africa,GNQ,3,25,1.1705723634246113e-4
KEN,Africa,KEN,3,25,1.7777614615650426e-4
LBR,Africa,LBR,3,25,1.6453789273014634e-4
LSO,Africa,LSO,3,25,1.2170765663548102e-4
MDG,Africa,MDG,3,25,7.298451903004699e-5
MLI,Africa,MLI,3,25,8.145934974766618e-5
MOZ,Africa,MOZ,3,25,5.392488488353797e-4
MRT,Africa,MRT,3,25,3.358001148044494e-5
MUS,Africa,MUS,3,25,8.36417185405919e-5
MWI,Africa,MWI,3,25,6.21573655880724e-4
NAM,Africa,NAM,3,25,1.1334018243862464e-4
NER,Africa,NER,3,25,1.6358659622976547e-4
NGA,Africa,NGA,3,25,4.022815046723975e-4
SDN,Africa,SDN,3,25,6.875312898571714e-5
SEN,Africa,SEN,3,25,1.6640024884687142e-4
SLE,Africa,SLE,3,25,1.6722225709092485e-4
SSD,Africa,SSD,3,25,5.725161686455811e-4
STP,Africa,STP,3,25,1.453299951313559e-4
SWZ,Africa,SWZ,3,25,1.396017291163565e-4
TCD,Africa,TCD,3,25,8.379711242777865e-5
TGO,Africa,TGO,3,25,6.205982524747659e-4
TZA,Africa,TZA,3,25,2.067961394870834e-4
UGA,Africa,UGA,3,25,3.1734570915203496e-4
ZAF,Africa,ZAF,3,25,3.115045532555424e-4
ZMB,Africa,ZMB,3,25,1.1778287777420619e-4
ZWE,Africa,ZWE,3,25,3.8399688497792216e-4
SOM,Africa,SOM,3,25,1.6728789006051367e-4
AGO,Africa,AGO,3,26,1.6526833702716737e-4
BDI,Africa,BDI,3,26,2.0934139827487173e-4
BEN,Africa,BEN,3,26,1.2791074379215895e-4
BFA,Africa,BFA,3,26,1.3456967048406003e-4
BWA,Africa,BWA,3,26,3.325068675134972e-4
CAF,Africa,CAF,3,26,1.861995529754401e-4
CIV,Africa,CIV,3,26,1.346043859028352e-4
CMR,Africa,CMR,3,26,1.1107476753929933e-4
COD,Africa,COD,3,26,1.9496392773848262e-4
COG,Africa,COG,3,26,5.217270843180521e-4
COM,Africa,COM,3,26,7.94488748210913e-6
CPV,Africa,CPV,3,26,6.029617547313465e-4
ETH,Africa,ETH,3,26,4.370374113687064e-5
GAB,Africa,GAB,3,26,1.3208280144721794e-4
GHA,Africa,GHA,3,26,1.7384058184937256e-4
GIN,Africa,GIN,3,26,9.753700799551789e-5
GMB,Africa,GMB,3,26,2.512690807101842e-4
GNB,Africa,GNB,3,26,6.574895927973745e-5
GNQ,Africa,GNQ,3,26,7.058038190270967e-5
KEN,Africa,KEN,3,26,2.937452540723795e-4
LBR,Africa,LBR,3,26,4.320849963084819e-4
LSO,Africa,LSO,3,26,8.764491846011118e-4
MDG,Africa,MDG,3,26,2.2174528534292564e-4
MLI,Africa,MLI,3,26,2.3016472529218396e-4
MOZ,Africa,MOZ,3,26,4.4929913854301117e-4
MRT,Africa,MRT,3,26,4.023116856919731e-5
MUS,Africa,MUS,3,26,7.47057908041339e-5
MWI,Africa,MWI,3,26,8.274849168376744e-4
NAM,Africa,NAM,3,26,2.5164794042450734e-4
NER,Africa,NER,3,26,4.0095060523166103e-4
NGA,Africa,NGA,3,26,3.6086864557276644e-4
SDN,Africa,SDN,3,26,1.2515674763149845e-4
SEN,Africa,SEN,3,26,4.96073285242063e-4
SLE,Africa,SLE,3,26,1.7589380268551015e-4
SSD,Africa,SSD,3,26,3.352359024890714e-4
STP,Africa,STP,3,26,4.1860462731722317e-4
SWZ,Africa,SWZ,3,26,4.079910506888571e-4
TCD,Africa,TCD,3,26,1.459550789976133e-4
TGO,Africa,TGO,3,26,1.9766678223930232e-4
TZA,Africa,TZA,3,26,6.728289886906526e-5
UGA,Africa,UGA,3,26,4.172885020347976e-5
ZAF,Africa,ZAF,3,26,3.8438941186338027e-4
ZMB,Africa,ZMB,3,26,2.1990279990665435e-4
ZWE,Africa,ZWE,3,26,0.0016354458945628428
SOM,Africa,SOM,3,26,2.426777472545729e-4
AGO,Africa,AGO,3,27,1.1111557363155637e-4
BDI,Africa,BDI,3,27,2.773763486261712e-4
BEN,Africa,BEN,3,27,4.771452537974955e-4
BFA,Africa,BFA,3,27,9.669770654047215e-5
BWA,Africa,BWA,3,27,6.676809226465491e-4
CAF,Africa,CAF,3,27,1.1403084527326132e-4
CIV,Africa,CIV,3,27,3.698270723672322e-4
CMR,Africa,CMR,3,27,4.6488681475832436e-5
COD,Africa,COD,3,27,6.017432332377911e-4
COG,Africa,COG,3,27,2.3438973876061087e-4
COM,Africa,COM,3,27,5.448489209053619e-5
CPV,Africa,CPV,3,27,3.891682170676671e-4
ETH,Africa,ETH,3,27,3.972135136952614e-4
GAB,Africa,GAB,3,27,6.0250606525926604e-5
GHA,Africa,GHA,3,27,1.4341643417901696e-4
GIN,Africa,GIN,3,27,2.508561650977604e-4
GMB,Africa,GMB,3,27,5.133780883842814e-6
GNB,Africa,GNB,3,27,3.890093658873917e-4
GNQ,Africa,GNQ,3,27,1.3175113290344066e-4
KEN,Africa,KEN,3,27,2.9706173604506593e-4
LBR,Africa,LBR,3,27,3.437817621832298e-4
LSO,Africa,LSO,3,27,4.1116001226678886e-4
MDG,Africa,MDG,3,27,2.684471084902053e-4
MLI,Africa,MLI,3,27,1.235249983587508e-4
MOZ,Africa,MOZ,3,27,1.5720749000443484e-4
MRT,Africa,MRT,3,27,7.435350803302846e-5
MUS,Africa,MUS,3,27,3.2334679006237174e-5
MWI,Africa,MWI,3,27,6.431899968423844e-5
NAM,Africa,NAM,3,27,3.482492692319862e-4
NER,Africa,NER,3,27,4.1764831421213874e-4
NGA,Africa,NGA,3,27,2.4615979520979913e-4
SDN,Africa,SDN,3,27,1.1955801889441053e-4
SEN,Africa,SEN,3,27,3.26897271012993e-4
SLE,Africa,SLE,3,27,1.2250766086916093e-4
SSD,Africa,SSD,3,27,1.0228489816129416e-4
STP,Africa,STP,3,27,8.340554082704158e-5
SWZ,Africa,SWZ,3,27,7.350746049177545e-5
TCD,Africa,TCD,3,27,5.348720411464783e-4
TGO,Africa,TGO,3,27,3.0944625360340906e-4
TZA,Africa,TZA,3,27,6.085931747954622e-5
UGA,Africa,UGA,3,27,1.2058545478319824e-4
ZAF,Africa,ZAF,3,27,3.082261781811086e-4
ZMB,Africa,ZMB,3,27,5.6010304579545796e-5
ZWE,Africa,ZWE,3,27,2.8334172869351096e-4
SOM,Africa,SOM,3,27,4.153374589976089e-5
AGO,Africa,AGO,3,28,1.4515473332530026e-4
BDI,Africa,BDI,3,28,4.6216712427821034e-5
BEN,Africa,BEN,3,28,3.130700399568351e-5
BFA,Africa,BFA,3,28,1.468506680837763e-4
BWA,Africa,BWA,3,28,3.247333500540615e-4
CAF,Africa,CAF,3,28,1.8702862525206047e-4
CIV,Africa,CIV,3,28,2.4253138784117664e-4
CMR,Africa,CMR,3,28,6.673921395411095e-5
COD,Africa,COD,3,28,2.89894929881352e-4
COG,Africa,COG,3,28,2.7235214805708603e-5
COM,Africa,COM,3,28,2.2067373197673252e-4
CPV,Africa,CPV,3,28,4.015069764021612e-5
ETH,Africa,ETH,3,28,2.5848561213995293e-5
GAB,Africa,GAB,3,28,3.0280463401130285e-5
GHA,Africa,GHA,3,28,7.058624278218135e-5
GIN,Africa,GIN,3,28,2.6139576390265464e-5
GMB,Africa,GMB,3,28,7.913054614783258e-5
GNB,Africa,GNB,3,28,9.889106094721384e-5
GNQ,Africa,GNQ,3,28,5.298431859964057e-5
KEN,Africa,KEN,3,28,2.9058449249462286e-4
LBR,Africa,LBR,3,28,1.6237502698039692e-4
LSO,Africa,LSO,3,28,0.00022886881495184723
MDG,Africa,MDG,3,28,2.603075485104859e-4
MLI,Africa,MLI,3,28,3.3682944817468275e-5
MOZ,Africa,MOZ,3,28,6.57759186661157e-4
MRT,Africa,MRT,3,28,3.630117262058063e-4
MUS,Africa,MUS,3,28,4.924001129241818e-5
MWI,Africa,MWI,3,28,3.776502581621468e-4
NAM,Africa,NAM,3,28,1.1092704803847414e-5
NER,Africa,NER,3,28,2.7775936213725755e-4
NGA,Africa,NGA,3,28,1.0054247128756467e-4
SDN,Africa,SDN,3,28,1.9967366179324085e-4
SEN,Africa,SEN,3,28,3.1526186594401084e-4
SLE,Africa,SLE,3,28,2.381287053354314e-4
SSD,Africa,SSD,3,28,3.01032932036154e-4
STP,Africa,STP,3,28,3.479038540480729e-4
SWZ,Africa,SWZ,3,28,2.5530169006913545e-4
TCD,Africa,TCD,3,28,9.592754183236587e-5
TGO,Africa,TGO,3,28,2.2097068247848184e-4
TZA,Africa,TZA,3,28,1.3044523332338175e-4
UGA,Africa,UGA,3,28,3.7499239595103725e-4
ZAF,Africa,ZAF,3,28,3.491486285630017e-4
ZMB,Africa,ZMB,3,28,6.242023451622419e-5
ZWE,Africa,ZWE,3,28,2.8416230619451985e-4
SOM,Africa,SOM,3,28,1.46296869928137e-4
AGO,Africa,AGO,3,29,1.4491586334974e-5
BDI,Africa,BDI,3,29,2.1643972160190043e-4
BEN,Africa,BEN,3,29,7.776228880748203e-5
BFA,Africa,BFA,3,29,2.8898496742892326e-4
BWA,Africa,BWA,3,29,2.364647875335144e-4
CAF,Africa,CAF,3,29,9.521075020816874e-4
CIV,Africa,CIV,3,29,3.2384048057680584e-5
CMR,Africa,CMR,3,29,1.2767672997759835e-4
COD,Africa,COD,3,29,1.0289032164372743e-4
COG,Africa,COG,3,29,1.9662572165691627e-4
COM,Africa,COM,3,29,5.541118477733485e-4
CPV,Africa,CPV,3,29,1.7768847724320894e-4
ETH,Africa,ETH,3,29,1.237091131865391e-4
GAB,Africa,GAB,3,29,7.990813609243705e-5
GHA,Africa,GHA,3,29,3.5515691326754896e-4
GIN,Africa,GIN,3,29,1.0586922592679627e-4
GMB,Africa,GMB,3,29,1.1167770044105621e-4
GNB,Africa,GNB,3,29,1.3139510587712765e-4
GNQ,Africa,GNQ,3,29,8.295821001799952e-5
KEN,Africa,KEN,3,29,9.78487716067742e-4
LBR,Africa,LBR,3,29,1.2356068331989114e-4
LSO,Africa,LSO,3,29,4.995971292064697e-4
MDG,Africa,MDG,3,29,1.1616521781975844e-4
MLI,Africa,MLI,3,29,2.608604759056872e-4
MOZ,Africa,MOZ,3,29,8.858933269296012e-5
MRT,Africa,MRT,3,29,3.4469326973938984e-5
MUS,Africa,MUS,3,29,6.823588661175511e-5
MWI,Africa,MWI,3,29,8.09558996993138e-5
NAM,Africa,NAM,3,29,4.937567628433638e-4
NER,Africa,NER,3,29,5.040936268472755e-4
NGA,Africa,NGA,3,29,1.1511335372920042e-4
SDN,Africa,SDN,3,29,1.0800019206391726e-4
SEN,Africa,SEN,3,29,1.0347227861017348e-4
SLE,Africa,SLE,3,29,3.4369548520870126e-5
SSD,Africa,SSD,3,29,6.770990982485434e-5
STP,Africa,STP,3,29,3.5889023240615704e-4
SWZ,Africa,SWZ,3,29,2.650071301710194e-4
TCD,Africa,TCD,3,29,1.807297334283473e-4
TGO,Africa,TGO,3,29,6.838832807704279e-4
TZA,Africa,TZA,3,29,2.540526173147981e-4
UGA,Africa,UGA,3,29,2.7572643948933285e-4
ZAF,Africa,ZAF,3,29,3.602311102186926e-4
ZMB,Africa,ZMB,3,29,3.124965769223488e-4
ZWE,Africa,ZWE,3,29,4.2813693488010825e-4
SOM,Africa,SOM,3,29,1.5022353556529434e-4
AGO,Africa,AGO,3,30,1.2265889932986583e-4
BDI,Africa,BDI,3,30,1.5005836987905667e-4
BEN,Africa,BEN,3,30,7.290594665746514e-5
BFA,Africa,BFA,3,30,1.8076593761264084e-4
BWA,Africa,BWA,3,30,1.2557040231983137e-4
CAF,Africa,CAF,3,30,5.57228624441393e-4
CIV,Africa,CIV,3,30,1.9987490895449387e-4
CMR,Africa,CMR,3,30,1.0091715422237858e-4
COD,Africa,COD,3,30,9.636297063027423e-5
COG,Africa,COG,3,30,2.793948496047764e-4
COM,Africa,COM,3,30,1.3915248203002066e-4
CPV,Africa,CPV,3,30,4.228648567052758e-4
ETH,Africa,ETH,3,30,2.6593950317362806e-4
GAB,Africa,GAB,3,30,1.8917418476889432e-4
GHA,Africa,GHA,3,30,9.107301584582393e-4
GIN,Africa,GIN,3,30,3.5830694703313255e-4
GMB,Africa,GMB,3,30,1.920866621105067e-4
GNB,Africa,GNB,3,30,4.386200134795546e-5
GNQ,Africa,GNQ,3,30,2.3504139099784078e-4
KEN,Africa,KEN,3,30,9.595361178733688e-4
LBR,Africa,LBR,3,30,4.962190927251544e-4
LSO,Africa,LSO,3,30,3.1095169787885704e-4
MDG,Africa,MDG,3,30,8.810548137064245e-5
MLI,Africa,MLI,3,30,8.492550646956676e-6
MOZ,Africa,MOZ,3,30,5.067315047018224e-4
MRT,Africa,MRT,3,30,3.629631255554426e-4
MUS,Africa,MUS,3,30,4.4479648525082193e-5
MWI,Africa,MWI,3,30,6.757576234901632e-4
