exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T,r0
ARG,7,2015,FALSE,TRUE,FALSE,TRUE,1,ARGA150601,INF_A,7893,06,01,0.6019617856955533,0.08120617453035608,2326.546228258851,2.9404334607542365e-4,2,91,NA,NA,FALSE,2.3904504037857297
ARG,8,2010,FALSE,FALSE,FALSE,TRUE,2,ARGA100906,INF_A,3418,09,06,0.6236052932588269,0.1012441953932494,6312.116252191576,1.4421696657553152e-4,2,70,NA,NA,FALSE,2.980305736090104
ARG,8,2010,FALSE,FALSE,FALSE,TRUE,2,ARGB100524,INF_B,5939,05,24,0.6899744511798,0.08322763541649364,5444.498273952796,2.314028772950126e-4,2,147,NA,NA,FALSE,2.449955755681086
ARG,9,2017,TRUE,FALSE,TRUE,FALSE,2,ARGA170327,INF_A,4335,03,27,0.5862664422377913,0.08739379931590388,449.0726694552163,6.315460565130491e-4,2,49,NA,NA,FALSE,2.5725943140564707
ARG,9,2017,TRUE,FALSE,TRUE,FALSE,2,ARGB170424,INF_B,4443,04,24,0.6753426724597067,0.08279980278240157,3690.9499341831806,3.5379356024373024e-4,2,203,NA,NA,FALSE,2.437361729440682
ARG,10,2017,TRUE,TRUE,TRUE,TRUE,2,ARGA170327,INF_A,6286,03,27,0.7072308939329313,0.07251874433153233,443.7483369404195,6.323559928211963e-4,2,49,NA,NA,FALSE,2.134720206584092
ARG,10,2017,TRUE,TRUE,TRUE,TRUE,2,ARGB170424,INF_B,1949,04,24,0.6602404494191193,0.084467145297166,3643.351344659382,3.593278071988705e-4,2,NA,10,NA,FALSE,2.4864429675450315
ARG,11,2014,TRUE,TRUE,TRUE,TRUE,2,ARGA140526,INF_A,7924,05,26,0.7060536982964842,0.08312793810906495,5271.632620920947,3.735047516594188e-4,2,119,NA,NA,FALSE,2.447020985385877
ARG,11,2014,TRUE,TRUE,TRUE,TRUE,2,ARGB140602,INF_B,8803,06,02,0.6847488511429227,0.08709204537333165,2865.3536555871005,9.971007536797052e-5,2,98,NA,NA,FALSE,2.5637116417961727
ARG,12,2013,TRUE,TRUE,FALSE,TRUE,2,ARGA130506,INF_A,4453,05,06,0.7410498192121444,0.08107088486511385,3453.42481108096,0.0010913587207311,2,91,NA,NA,FALSE,2.3864679081592985
ARG,12,2013,TRUE,TRUE,FALSE,TRUE,2,ARGB130617,INF_B,8415,06,17,0.7009792812078325,0.08140470682070446,3010.7075044808826,1.581976675747121e-4,2,147,NA,NA,FALSE,2.396294560296887
ARG,13,2015,FALSE,TRUE,TRUE,TRUE,1,ARGA150601,INF_A,9742,06,01,0.5464733106366043,0.08890585991987153,2455.480034772335,3.0883211597550816e-4,2,98,NA,NA,FALSE,2.6171045486809548
ARG,14,2019,FALSE,TRUE,FALSE,TRUE,2,ARGA190318,INF_A,1312,03,18,0.6562151869990582,0.07239830350636507,609.9474755279442,0.00113799760120324,2,91,NA,NA,FALSE,2.1311748133819317
ARG,14,2019,FALSE,TRUE,FALSE,TRUE,2,ARGB190715,INF_B,8052,07,15,0.6188802585471674,0.09035710578430768,2745.8231823449237,1.8246520531917928e-4,2,189,NA,NA,FALSE,2.659824591617308
ARG,15,2013,FALSE,TRUE,TRUE,TRUE,2,ARGA130506,INF_A,6899,05,06,0.5900587416891508,0.10175521869053496,3387.8597997961883,0.00107487009101441,2,91,NA,NA,FALSE,2.9953486297420335
ARG,15,2013,FALSE,TRUE,TRUE,TRUE,2,ARGB130617,INF_B,5342,06,17,0.5344848943354552,0.10680782945889372,3089.687190454763,1.419119749053486e-4,2,140,NA,NA,FALSE,3.1440813526075884
ARG,16,2011,TRUE,TRUE,TRUE,FALSE,1,ARGA110509,INF_A,8585,05,09,0.6882827432323058,0.08405612198628441,1831.6283183957776,4.945680403980168e-4,2,112,NA,NA,FALSE,2.47434375409058
ARG,17,2015,TRUE,FALSE,TRUE,TRUE,1,ARGA150601,INF_A,7867,06,01,0.6459879903592163,0.07545032540613855,2668.4095958397547,3.095290662438391e-4,2,98,NA,NA,FALSE,2.221016589883165
ARG,18,2015,TRUE,FALSE,TRUE,FALSE,1,ARGA150601,INF_A,5917,06,01,0.6746820905634676,0.07219072746397814,2429.915020188909,3.066426904135861e-4,2,98,NA,NA,FALSE,2.125064437696711
ARG,19,2014,TRUE,TRUE,TRUE,FALSE,2,ARGA140526,INF_A,2947,05,26,0.6172282418422215,0.09484570471106706,5590.479975796732,3.833228480463107e-4,2,126,NA,NA,FALSE,2.791954607332962
ARG,19,2014,TRUE,TRUE,TRUE,FALSE,2,ARGB140602,INF_B,2910,06,02,0.6290586318609841,0.0948818715087572,2690.8224447534294,9.725944956261512e-5,2,91,NA,NA,FALSE,2.7930192423393767
